"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","TOT","THND_PER","M","2012-11",11379.79,
"AUS","EMP","TOT","THND_PER","M","2012-12",11395.11,
"AUS","EMP","TOT","THND_PER","M","2013-01",11449.94,
"AUS","EMP","TOT","THND_PER","M","2013-02",11461.06,
"AUS","EMP","TOT","THND_PER","M","2013-03",11428.67,
"AUS","EMP","TOT","THND_PER","M","2013-04",11459.44,
"AUS","EMP","TOT","THND_PER","M","2013-05",11452.52,
"AUS","EMP","TOT","THND_PER","M","2013-06",11464.09,
"AUS","EMP","TOT","THND_PER","M","2013-07",11446.81,
"AUS","EMP","TOT","THND_PER","M","2013-08",11448.76,
"AUS","EMP","TOT","THND_PER","M","2013-09",11464.71,
"AUS","EMP","TOT","THND_PER","M","2013-10",11461.07,
"AUS","EMP","TOT","THND_PER","M","2013-11",11442.71,
"AUS","EMP","TOT","THND_PER","M","2013-12",11416.08,
"AUS","EMP","TOT","THND_PER","M","2014-01",11451,
"AUS","EMP","TOT","THND_PER","M","2014-02",11479.02,
"AUS","EMP","TOT","THND_PER","M","2014-03",11522.73,
"AUS","EMP","TOT","THND_PER","M","2014-04",11528.35,
"AUS","EMP","TOT","THND_PER","M","2014-05",11507.9,
"AUS","EMP","TOT","THND_PER","M","2014-06",11523.32,
"AUS","EMP","TOT","THND_PER","M","2014-07",11539.22,
"AUS","EMP","TOT","THND_PER","M","2014-08",11544.8,
"AUS","EMP","TOT","THND_PER","M","2014-09",11539.97,
"AUS","EMP","TOT","THND_PER","M","2014-10",11528.42,
"AUS","EMP","TOT","THND_PER","M","2014-11",11543.08,
"AUS","EMP","TOT","THND_PER","M","2014-12",11590.96,
"AUS","EMP","TOT","THND_PER","M","2015-01",11596.68,
"AUS","EMP","TOT","THND_PER","M","2015-02",11664.74,
"AUS","EMP","TOT","THND_PER","M","2015-03",11679.87,
"AUS","EMP","TOT","THND_PER","M","2015-04",11676.93,
"AUS","EMP","TOT","THND_PER","M","2015-05",11705.68,
"AUS","EMP","TOT","THND_PER","M","2015-06",11715.7,
"AUS","EMP","TOT","THND_PER","M","2015-07",11750.62,
"AUS","EMP","TOT","THND_PER","M","2015-08",11761.02,
"AUS","EMP","TOT","THND_PER","M","2015-09",11768.48,
"AUS","EMP","TOT","THND_PER","M","2015-10",11835.55,
"AUS","EMP","TOT","THND_PER","M","2015-11",11887.72,
"AUS","EMP","TOT","THND_PER","M","2015-12",11893.59,
"AUS","EMP","TOT","THND_PER","M","2016-01",11889.15,
"AUS","EMP","TOT","THND_PER","M","2016-02",11906.07,
"AUS","EMP","TOT","THND_PER","M","2016-03",11915.56,
"AUS","EMP","TOT","THND_PER","M","2016-04",11917.95,
"AUS","EMP","TOT","THND_PER","M","2016-05",11923.81,
"AUS","EMP","TOT","THND_PER","M","2016-06",11937.35,
"AUS","EMP","TOT","THND_PER","M","2016-07",11969.72,
"AUS","EMP","TOT","THND_PER","M","2016-08",11943.52,
"AUS","EMP","TOT","THND_PER","M","2016-09",11918.72,
"AUS","EMP","TOT","THND_PER","M","2016-10",11936.32,
"AUS","EMP","TOT","THND_PER","M","2016-11",11983.34,
"AUS","EMP","TOT","THND_PER","M","2016-12",11999.97,
"AUS","EMP","TOT","THND_PER","M","2017-01",12006.71,
"AUS","EMP","TOT","THND_PER","M","2017-02",12017.26,
"AUS","EMP","TOT","THND_PER","M","2017-03",12072.53,
"AUS","EMP","TOT","THND_PER","M","2017-04",12122.15,
"AUS","EMP","TOT","THND_PER","M","2017-05",12164.25,
"AUS","EMP","TOT","THND_PER","M","2017-06",12186.14,
"AUS","EMP","TOT","THND_PER","M","2017-07",12217.39,
"AUS","EMP","TOT","THND_PER","M","2017-08",12270.44,
"AUS","EMP","TOT","THND_PER","M","2017-09",12290.2,
"AUS","EMP","WOMEN","THND_PER","M","1978-01",2119,
"AUS","EMP","WOMEN","THND_PER","M","1978-02",2114.994,
"AUS","EMP","WOMEN","THND_PER","M","1978-03",2116.919,
"AUS","EMP","WOMEN","THND_PER","M","1978-04",2141.19,
"AUS","EMP","WOMEN","THND_PER","M","1978-05",2145.711,
"AUS","EMP","WOMEN","THND_PER","M","1978-06",2149.713,
"AUS","EMP","WOMEN","THND_PER","M","1978-07",2156.325,
"AUS","EMP","WOMEN","THND_PER","M","1978-08",2161.861,
"AUS","EMP","WOMEN","THND_PER","M","1978-09",2164,
"AUS","EMP","WOMEN","THND_PER","M","1978-10",2158.963,
"AUS","EMP","WOMEN","THND_PER","M","1978-11",2149.514,
"AUS","EMP","WOMEN","THND_PER","M","1978-12",2160.816,
"AUS","EMP","WOMEN","THND_PER","M","1979-01",2160.061,
"AUS","EMP","WOMEN","THND_PER","M","1979-02",2161.258,
"AUS","EMP","WOMEN","THND_PER","M","1979-03",2151.765,
"AUS","EMP","WOMEN","THND_PER","M","1979-04",2153.479,
"AUS","EMP","WOMEN","THND_PER","M","1979-05",2149.357,
"AUS","EMP","WOMEN","THND_PER","M","1979-06",2170.206,
"AUS","EMP","WOMEN","THND_PER","M","1979-07",2166.337,
"AUS","EMP","WOMEN","THND_PER","M","1979-08",2167.931,
"AUS","EMP","WOMEN","THND_PER","M","1979-09",2171.771,
"AUS","EMP","WOMEN","THND_PER","M","1979-10",2203.142,
"AUS","EMP","WOMEN","THND_PER","M","1979-11",2219.38,
"AUS","EMP","WOMEN","THND_PER","M","1979-12",2220.868,
"AUS","EMP","WOMEN","THND_PER","M","1980-01",2239.378,
"AUS","EMP","WOMEN","THND_PER","M","1980-02",2254.096,
"AUS","EMP","WOMEN","THND_PER","M","1980-03",2264.934,
"AUS","EMP","WOMEN","THND_PER","M","1980-04",2268.633,
"AUS","EMP","WOMEN","THND_PER","M","1980-05",2273.788,
"AUS","EMP","WOMEN","THND_PER","M","1980-06",2288.762,
"AUS","EMP","WOMEN","THND_PER","M","1980-07",2308.416,
"AUS","EMP","WOMEN","THND_PER","M","1980-08",2305.777,
"AUS","EMP","WOMEN","THND_PER","M","1980-09",2309.525,
"AUS","EMP","WOMEN","THND_PER","M","1980-10",2293.179,
"AUS","EMP","WOMEN","THND_PER","M","1980-11",2299.219,
"AUS","EMP","WOMEN","THND_PER","M","1980-12",2302.343,
"AUS","EMP","WOMEN","THND_PER","M","1981-01",2305.927,
"AUS","EMP","WOMEN","THND_PER","M","1981-02",2314.059,
"AUS","EMP","WOMEN","THND_PER","M","1981-03",2305.715,
"AUS","EMP","WOMEN","THND_PER","M","1981-04",2331.021,
"AUS","EMP","WOMEN","THND_PER","M","1981-05",2330.525,
"AUS","EMP","WOMEN","THND_PER","M","1981-06",2343.106,
"AUS","EMP","WOMEN","THND_PER","M","1981-07",2337.89,
"AUS","EMP","WOMEN","THND_PER","M","1981-08",2348.095,
"AUS","EMP","WOMEN","THND_PER","M","1981-09",2374.487,
"AUS","EMP","WOMEN","THND_PER","M","1981-10",2367.488,
"AUS","EMP","WOMEN","THND_PER","M","1981-11",2354.007,
"AUS","EMP","WOMEN","THND_PER","M","1981-12",2361.791,
"AUS","EMP","WOMEN","THND_PER","M","1982-01",2370.007,
"AUS","EMP","WOMEN","THND_PER","M","1982-02",2361.455,
"AUS","EMP","WOMEN","THND_PER","M","1982-03",2359.767,
"AUS","EMP","WOMEN","THND_PER","M","1982-04",2366.377,
"AUS","EMP","WOMEN","THND_PER","M","1982-05",2357.148,
"AUS","EMP","WOMEN","THND_PER","M","1982-06",2352.306,
"AUS","EMP","WOMEN","THND_PER","M","1982-07",2353.765,
"AUS","EMP","WOMEN","THND_PER","M","1982-08",2364.198,
"AUS","EMP","WOMEN","THND_PER","M","1982-09",2350.992,
"AUS","EMP","WOMEN","THND_PER","M","1982-10",2356.921,
"AUS","EMP","WOMEN","THND_PER","M","1982-11",2337.045,
"AUS","EMP","WOMEN","THND_PER","M","1982-12",2332.017,
"AUS","EMP","WOMEN","THND_PER","M","1983-01",2336.549,
"AUS","EMP","WOMEN","THND_PER","M","1983-02",2336.275,
"AUS","EMP","WOMEN","THND_PER","M","1983-03",2329.234,
"AUS","EMP","WOMEN","THND_PER","M","1983-04",2313.597,
"AUS","EMP","WOMEN","THND_PER","M","1983-05",2337.598,
"AUS","EMP","WOMEN","THND_PER","M","1983-06",2343.269,
"AUS","EMP","WOMEN","THND_PER","M","1983-07",2352.012,
"AUS","EMP","WOMEN","THND_PER","M","1983-08",2352.322,
"AUS","EMP","WOMEN","THND_PER","M","1983-09",2361.365,
"AUS","EMP","WOMEN","THND_PER","M","1983-10",2364.853,
"AUS","EMP","WOMEN","THND_PER","M","1983-11",2384.349,
"AUS","EMP","WOMEN","THND_PER","M","1983-12",2390.841,
"AUS","EMP","WOMEN","THND_PER","M","1984-01",2386.647,
"AUS","EMP","WOMEN","THND_PER","M","1984-02",2386.721,
"AUS","EMP","WOMEN","THND_PER","M","1984-03",2411.384,
"AUS","EMP","WOMEN","THND_PER","M","1984-04",2425.103,
"AUS","EMP","WOMEN","THND_PER","M","1984-05",2438.407,
"AUS","EMP","WOMEN","THND_PER","M","1984-06",2452.146,
"AUS","EMP","WOMEN","THND_PER","M","1984-07",2450.335,
"AUS","EMP","WOMEN","THND_PER","M","1984-08",2460.869,
"AUS","EMP","WOMEN","THND_PER","M","1984-09",2488.141,
"AUS","EMP","WOMEN","THND_PER","M","1984-10",2483.11,
"AUS","EMP","WOMEN","THND_PER","M","1984-11",2484.104,
"AUS","EMP","WOMEN","THND_PER","M","1984-12",2497.572,
"AUS","EMP","WOMEN","THND_PER","M","1985-01",2502.05,
"AUS","EMP","WOMEN","THND_PER","M","1985-02",2535.399,
"AUS","EMP","WOMEN","THND_PER","M","1985-03",2521.554,
"AUS","EMP","WOMEN","THND_PER","M","1985-04",2519.231,
"AUS","EMP","WOMEN","THND_PER","M","1985-05",2543.572,
"AUS","EMP","WOMEN","THND_PER","M","1985-06",2557.004,
"AUS","EMP","WOMEN","THND_PER","M","1985-07",2577.736,
"AUS","EMP","WOMEN","THND_PER","M","1985-08",2584.629,
"AUS","EMP","WOMEN","THND_PER","M","1985-09",2598.382,
"AUS","EMP","WOMEN","THND_PER","M","1985-10",2602.856,
"AUS","EMP","WOMEN","THND_PER","M","1985-11",2644.233,
"AUS","EMP","WOMEN","THND_PER","M","1985-12",2641.007,
"AUS","EMP","WOMEN","THND_PER","M","1986-01",2662.249,
"AUS","EMP","WOMEN","THND_PER","M","1986-02",2684.077,
"AUS","EMP","WOMEN","THND_PER","M","1986-03",2683.672,
"AUS","EMP","WOMEN","THND_PER","M","1986-04",2739.699,
"AUS","EMP","WOMEN","THND_PER","M","1986-05",2736.647,
"AUS","EMP","WOMEN","THND_PER","M","1986-06",2742.949,
"AUS","EMP","WOMEN","THND_PER","M","1986-07",2758.037,
"AUS","EMP","WOMEN","THND_PER","M","1986-08",2732.908,
"AUS","EMP","WOMEN","THND_PER","M","1986-09",2750.804,
"AUS","EMP","WOMEN","THND_PER","M","1986-10",2782.489,
"AUS","EMP","WOMEN","THND_PER","M","1986-11",2778.829,
"AUS","EMP","WOMEN","THND_PER","M","1986-12",2778.844,
"AUS","EMP","WOMEN","THND_PER","M","1987-01",2784.809,
"AUS","EMP","WOMEN","THND_PER","M","1987-02",2804.35,
"AUS","EMP","WOMEN","THND_PER","M","1987-03",2798.969,
"AUS","EMP","WOMEN","THND_PER","M","1987-04",2812.862,
"AUS","EMP","WOMEN","THND_PER","M","1987-05",2818.226,
"AUS","EMP","WOMEN","THND_PER","M","1987-06",2829.531,
"AUS","EMP","WOMEN","THND_PER","M","1987-07",2850.553,
"AUS","EMP","WOMEN","THND_PER","M","1987-08",2837.228,
"AUS","EMP","WOMEN","THND_PER","M","1987-09",2842.337,
"AUS","EMP","WOMEN","THND_PER","M","1987-10",2874.31,
"AUS","EMP","WOMEN","THND_PER","M","1987-11",2862.598,
"AUS","EMP","WOMEN","THND_PER","M","1987-12",2892.214,
"AUS","EMP","WOMEN","THND_PER","M","1988-01",2920.12,
"AUS","EMP","WOMEN","THND_PER","M","1988-02",2914.058,
"AUS","EMP","WOMEN","THND_PER","M","1988-03",2932.324,
"AUS","EMP","WOMEN","THND_PER","M","1988-04",2951.353,
"AUS","EMP","WOMEN","THND_PER","M","1988-05",2945.326,
"AUS","EMP","WOMEN","THND_PER","M","1988-06",2948.167,
"AUS","EMP","WOMEN","THND_PER","M","1988-07",2954.395,
"AUS","EMP","WOMEN","THND_PER","M","1988-08",2988.69,
"AUS","EMP","WOMEN","THND_PER","M","1988-09",3011.698,
"AUS","EMP","WOMEN","THND_PER","M","1988-10",3016.685,
"AUS","EMP","WOMEN","THND_PER","M","1988-11",3015.964,
"AUS","EMP","WOMEN","THND_PER","M","1988-12",3042.01,
"AUS","EMP","WOMEN","THND_PER","M","1989-01",3065.785,
"AUS","EMP","WOMEN","THND_PER","M","1989-02",3093.526,
"AUS","EMP","WOMEN","THND_PER","M","1989-03",3103.931,
"AUS","EMP","WOMEN","THND_PER","M","1989-04",3109.63,
"AUS","EMP","WOMEN","THND_PER","M","1989-05",3145.287,
"AUS","EMP","WOMEN","THND_PER","M","1989-06",3145.551,
"AUS","EMP","WOMEN","THND_PER","M","1989-07",3155.807,
"AUS","EMP","WOMEN","THND_PER","M","1989-08",3177.688,
"AUS","EMP","WOMEN","THND_PER","M","1989-09",3191.346,
"AUS","EMP","WOMEN","THND_PER","M","1989-10",3193.51,
"AUS","EMP","WOMEN","THND_PER","M","1989-11",3217.212,
"AUS","EMP","WOMEN","THND_PER","M","1989-12",3225.278,
"AUS","EMP","WOMEN","THND_PER","M","1990-01",3221.81,
"AUS","EMP","WOMEN","THND_PER","M","1990-02",3239.306,
"AUS","EMP","WOMEN","THND_PER","M","1990-03",3251.871,
"AUS","EMP","WOMEN","THND_PER","M","1990-04",3252.949,
"AUS","EMP","WOMEN","THND_PER","M","1990-05",3269.688,
"AUS","EMP","WOMEN","THND_PER","M","1990-06",3272.013,
"AUS","EMP","WOMEN","THND_PER","M","1990-07",3283.495,
"AUS","EMP","WOMEN","THND_PER","M","1990-08",3266.176,
"AUS","EMP","WOMEN","THND_PER","M","1990-09",3249.483,
"AUS","EMP","WOMEN","THND_PER","M","1990-10",3255.129,
"AUS","EMP","WOMEN","THND_PER","M","1990-11",3255.753,
"AUS","EMP","WOMEN","THND_PER","M","1990-12",3260.598,
"AUS","EMP","WOMEN","THND_PER","M","1991-01",3233.792,
"AUS","EMP","WOMEN","THND_PER","M","1991-02",3241.631,
"AUS","EMP","WOMEN","THND_PER","M","1991-03",3222.785,
"AUS","EMP","WOMEN","THND_PER","M","1991-04",3233.243,
"AUS","EMP","WOMEN","THND_PER","M","1991-05",3229.057,
"AUS","EMP","WOMEN","THND_PER","M","1991-06",3218.616,
"AUS","EMP","WOMEN","THND_PER","M","1991-07",3215.226,
"AUS","EMP","WOMEN","THND_PER","M","1991-08",3217.521,
"AUS","EMP","WOMEN","THND_PER","M","1991-09",3221.215,
"AUS","EMP","WOMEN","THND_PER","M","1991-10",3204.543,
"AUS","EMP","WOMEN","THND_PER","M","1991-11",3186.932,
"AUS","EMP","WOMEN","THND_PER","M","1991-12",3210.055,
"AUS","EMP","WOMEN","THND_PER","M","1992-01",3225.473,
"AUS","EMP","WOMEN","THND_PER","M","1992-02",3232.25,
"AUS","EMP","WOMEN","THND_PER","M","1992-03",3222.312,
"AUS","EMP","WOMEN","THND_PER","M","1992-04",3215.86,
"AUS","EMP","WOMEN","THND_PER","M","1992-05",3216.315,
"AUS","EMP","WOMEN","THND_PER","M","1992-06",3229.39,
"AUS","EMP","WOMEN","THND_PER","M","1992-07",3241.976,
"AUS","EMP","WOMEN","THND_PER","M","1992-08",3252.611,
"AUS","EMP","WOMEN","THND_PER","M","1992-09",3236.762,
"AUS","EMP","WOMEN","THND_PER","M","1992-10",3243.485,
"AUS","EMP","WOMEN","THND_PER","M","1992-11",3221.026,
"AUS","EMP","WOMEN","THND_PER","M","1992-12",3225.612,
"AUS","EMP","WOMEN","THND_PER","M","1993-01",3252.249,
"AUS","EMP","WOMEN","THND_PER","M","1993-02",3222.796,
"AUS","EMP","WOMEN","THND_PER","M","1993-03",3237.995,
"AUS","EMP","WOMEN","THND_PER","M","1993-04",3232.501,
"AUS","EMP","WOMEN","THND_PER","M","1993-05",3230.158,
"AUS","EMP","WOMEN","THND_PER","M","1993-06",3230.5,
"AUS","EMP","WOMEN","THND_PER","M","1993-07",3226.447,
"AUS","EMP","WOMEN","THND_PER","M","1993-08",3253.216,
"AUS","EMP","WOMEN","THND_PER","M","1993-09",3256.505,
"AUS","EMP","WOMEN","THND_PER","M","1993-10",3287.565,
"AUS","EMP","WOMEN","THND_PER","M","1993-11",3287.593,
"AUS","EMP","WOMEN","THND_PER","M","1993-12",3295.354,
"AUS","EMP","WOMEN","THND_PER","M","1994-01",3299.257,
"AUS","EMP","WOMEN","THND_PER","M","1994-02",3323.067,
"AUS","EMP","WOMEN","THND_PER","M","1994-03",3330.918,
"AUS","EMP","WOMEN","THND_PER","M","1994-04",3322.239,
"AUS","EMP","WOMEN","THND_PER","M","1994-05",3344.39,
"AUS","EMP","WOMEN","THND_PER","M","1994-06",3350.588,
"AUS","EMP","WOMEN","THND_PER","M","1994-07",3387.163,
"AUS","EMP","WOMEN","THND_PER","M","1994-08",3377.023,
"AUS","EMP","WOMEN","THND_PER","M","1994-09",3416.054,
"AUS","EMP","WOMEN","THND_PER","M","1994-10",3401.277,
"AUS","EMP","WOMEN","THND_PER","M","1994-11",3412.775,
"AUS","EMP","WOMEN","THND_PER","M","1994-12",3429.464,
"AUS","EMP","WOMEN","THND_PER","M","1995-01",3434.37,
"AUS","EMP","WOMEN","THND_PER","M","1995-02",3451.375,
"AUS","EMP","WOMEN","THND_PER","M","1995-03",3465.702,
"AUS","EMP","WOMEN","THND_PER","M","1995-04",3502.85,
"AUS","EMP","WOMEN","THND_PER","M","1995-05",3516.867,
"AUS","EMP","WOMEN","THND_PER","M","1995-06",3541.618,
"AUS","EMP","WOMEN","THND_PER","M","1995-07",3544.259,
"AUS","EMP","WOMEN","THND_PER","M","1995-08",3549.357,
"AUS","EMP","WOMEN","THND_PER","M","1995-09",3534.378,
"AUS","EMP","WOMEN","THND_PER","M","1995-10",3553.445,
"AUS","EMP","WOMEN","THND_PER","M","1995-11",3580.983,
"AUS","EMP","WOMEN","THND_PER","M","1995-12",3588.502,
"AUS","EMP","WOMEN","THND_PER","M","1996-01",3586.752,
"AUS","EMP","WOMEN","THND_PER","M","1996-02",3574.833,
"AUS","EMP","WOMEN","THND_PER","M","1996-03",3579.993,
"AUS","EMP","WOMEN","THND_PER","M","1996-04",3580.462,
"AUS","EMP","WOMEN","THND_PER","M","1996-05",3578.565,
"AUS","EMP","WOMEN","THND_PER","M","1996-06",3578.177,
"AUS","EMP","WOMEN","THND_PER","M","1996-07",3581.134,
"AUS","EMP","WOMEN","THND_PER","M","1996-08",3582.006,
"AUS","EMP","WOMEN","THND_PER","M","1996-09",3577.05,
"AUS","EMP","WOMEN","THND_PER","M","1996-10",3592.998,
"AUS","EMP","WOMEN","THND_PER","M","1996-11",3579.545,
"AUS","EMP","WOMEN","THND_PER","M","1996-12",3598.735,
"AUS","EMP","WOMEN","THND_PER","M","1997-01",3605.374,
"AUS","EMP","WOMEN","THND_PER","M","1997-02",3616.895,
"AUS","EMP","WOMEN","THND_PER","M","1997-03",3611.796,
"AUS","EMP","WOMEN","THND_PER","M","1997-04",3610.538,
"AUS","EMP","WOMEN","THND_PER","M","1997-05",3609.89,
"AUS","EMP","WOMEN","THND_PER","M","1997-06",3602.799,
"AUS","EMP","WOMEN","THND_PER","M","1997-07",3621.477,
"AUS","EMP","WOMEN","THND_PER","M","1997-08",3610.969,
"AUS","EMP","WOMEN","THND_PER","M","1997-09",3648.701,
"AUS","EMP","WOMEN","THND_PER","M","1997-10",3633.381,
"AUS","EMP","WOMEN","THND_PER","M","1997-11",3657.178,
"AUS","EMP","WOMEN","THND_PER","M","1997-12",3650.947,
"AUS","EMP","WOMEN","THND_PER","M","1998-01",3648.015,
"AUS","EMP","WOMEN","THND_PER","M","1998-02",3659.133,
"AUS","EMP","WOMEN","THND_PER","M","1998-03",3664.133,
"AUS","EMP","WOMEN","THND_PER","M","1998-04",3683.96,
"AUS","EMP","WOMEN","THND_PER","M","1998-05",3684.927,
"AUS","EMP","WOMEN","THND_PER","M","1998-06",3703.998,
"AUS","EMP","WOMEN","THND_PER","M","1998-07",3721.741,
"AUS","EMP","WOMEN","THND_PER","M","1998-08",3733.197,
"AUS","EMP","WOMEN","THND_PER","M","1998-09",3731.913,
"AUS","EMP","WOMEN","THND_PER","M","1998-10",3746.956,
"AUS","EMP","WOMEN","THND_PER","M","1998-11",3719.083,
"AUS","EMP","WOMEN","THND_PER","M","1998-12",3753.231,
"AUS","EMP","WOMEN","THND_PER","M","1999-01",3739.873,
"AUS","EMP","WOMEN","THND_PER","M","1999-02",3737.473,
"AUS","EMP","WOMEN","THND_PER","M","1999-03",3740.103,
"AUS","EMP","WOMEN","THND_PER","M","1999-04",3751.125,
"AUS","EMP","WOMEN","THND_PER","M","1999-05",3748.273,
"AUS","EMP","WOMEN","THND_PER","M","1999-06",3765.457,
"AUS","EMP","WOMEN","THND_PER","M","1999-07",3783.266,
"AUS","EMP","WOMEN","THND_PER","M","1999-08",3783.74,
"AUS","EMP","WOMEN","THND_PER","M","1999-09",3798.883,
"AUS","EMP","WOMEN","THND_PER","M","1999-10",3831.087,
"AUS","EMP","WOMEN","THND_PER","M","1999-11",3834.06,
"AUS","EMP","WOMEN","THND_PER","M","1999-12",3862.762,
"AUS","EMP","WOMEN","THND_PER","M","2000-01",3823.814,
"AUS","EMP","WOMEN","THND_PER","M","2000-02",3843.625,
"AUS","EMP","WOMEN","THND_PER","M","2000-03",3884.858,
"AUS","EMP","WOMEN","THND_PER","M","2000-04",3903.095,
"AUS","EMP","WOMEN","THND_PER","M","2000-05",3904.112,
"AUS","EMP","WOMEN","THND_PER","M","2000-06",3930.12,
"AUS","EMP","WOMEN","THND_PER","M","2000-07",3976.027,
"AUS","EMP","WOMEN","THND_PER","M","2000-08",3992.761,
"AUS","EMP","WOMEN","THND_PER","M","2000-09",3972.466,
"AUS","EMP","WOMEN","THND_PER","M","2000-10",3961.932,
"AUS","EMP","WOMEN","THND_PER","M","2000-11",3922.635,
"AUS","EMP","WOMEN","THND_PER","M","2000-12",3954.338,
"AUS","EMP","WOMEN","THND_PER","M","2001-01",3956.415,
"AUS","EMP","WOMEN","THND_PER","M","2001-02",3968.293,
"AUS","EMP","WOMEN","THND_PER","M","2001-03",3992.411,
"AUS","EMP","WOMEN","THND_PER","M","2001-04",4020.294,
"AUS","EMP","WOMEN","THND_PER","M","2001-05",4009.356,
"AUS","EMP","WOMEN","THND_PER","M","2001-06",4010.964,
"AUS","EMP","WOMEN","THND_PER","M","2001-07",4010.475,
"AUS","EMP","WOMEN","THND_PER","M","2001-08",4026.271,
"AUS","EMP","WOMEN","THND_PER","M","2001-09",4008.215,
"AUS","EMP","WOMEN","THND_PER","M","2001-10",4020.796,
"AUS","EMP","WOMEN","THND_PER","M","2001-11",4034.169,
"AUS","EMP","WOMEN","THND_PER","M","2001-12",4026.469,
"AUS","EMP","WOMEN","THND_PER","M","2002-01",4050.483,
"AUS","EMP","WOMEN","THND_PER","M","2002-02",4055.327,
"AUS","EMP","WOMEN","THND_PER","M","2002-03",4062.752,
"AUS","EMP","WOMEN","THND_PER","M","2002-04",4045.364,
"AUS","EMP","WOMEN","THND_PER","M","2002-05",4045.762,
"AUS","EMP","WOMEN","THND_PER","M","2002-06",4054.447,
"AUS","EMP","WOMEN","THND_PER","M","2002-07",4065.751,
"AUS","EMP","WOMEN","THND_PER","M","2002-08",4111.22,
"AUS","EMP","WOMEN","THND_PER","M","2002-09",4114.612,
"AUS","EMP","WOMEN","THND_PER","M","2002-10",4122.529,
"AUS","EMP","WOMEN","THND_PER","M","2002-11",4146.657,
"AUS","EMP","WOMEN","THND_PER","M","2002-12",4174.37,
"AUS","EMP","WOMEN","THND_PER","M","2003-01",4216.176,
"AUS","EMP","WOMEN","THND_PER","M","2003-02",4222.476,
"AUS","EMP","WOMEN","THND_PER","M","2003-03",4184.542,
"AUS","EMP","WOMEN","THND_PER","M","2003-04",4203.406,
"AUS","EMP","WOMEN","THND_PER","M","2003-05",4211.402,
"AUS","EMP","WOMEN","THND_PER","M","2003-06",4197.92,
"AUS","EMP","WOMEN","THND_PER","M","2003-07",4184.786,
"AUS","EMP","WOMEN","THND_PER","M","2003-08",4203.443,
"AUS","EMP","WOMEN","THND_PER","M","2003-09",4201.689,
"AUS","EMP","WOMEN","THND_PER","M","2003-10",4206.593,
"AUS","EMP","WOMEN","THND_PER","M","2003-11",4202.101,
"AUS","EMP","WOMEN","THND_PER","M","2003-12",4201.006,
"AUS","EMP","WOMEN","THND_PER","M","2004-01",4196.323,
"AUS","EMP","WOMEN","THND_PER","M","2004-02",4199.534,
"AUS","EMP","WOMEN","THND_PER","M","2004-03",4229.501,
"AUS","EMP","WOMEN","THND_PER","M","2004-04",4236.368,
"AUS","EMP","WOMEN","THND_PER","M","2004-05",4238.287,
"AUS","EMP","WOMEN","THND_PER","M","2004-06",4239.078,
"AUS","EMP","WOMEN","THND_PER","M","2004-07",4250.575,
"AUS","EMP","WOMEN","THND_PER","M","2004-08",4264.038,
"AUS","EMP","WOMEN","THND_PER","M","2004-09",4281.329,
"AUS","EMP","WOMEN","THND_PER","M","2004-10",4319.136,
"AUS","EMP","WOMEN","THND_PER","M","2004-11",4331.897,
"AUS","EMP","WOMEN","THND_PER","M","2004-12",4344.102,
"AUS","EMP","WOMEN","THND_PER","M","2005-01",4364.435,
"AUS","EMP","WOMEN","THND_PER","M","2005-02",4383.924,
"AUS","EMP","WOMEN","THND_PER","M","2005-03",4403.619,
"AUS","EMP","WOMEN","THND_PER","M","2005-04",4415.019,
"AUS","EMP","WOMEN","THND_PER","M","2005-05",4411.695,
"AUS","EMP","WOMEN","THND_PER","M","2005-06",4433.941,
"AUS","EMP","WOMEN","THND_PER","M","2005-07",4448.807,
"AUS","EMP","WOMEN","THND_PER","M","2005-08",4467.328,
"AUS","EMP","WOMEN","THND_PER","M","2005-09",4460.249,
"AUS","EMP","WOMEN","THND_PER","M","2005-10",4472.99,
"AUS","EMP","WOMEN","THND_PER","M","2005-11",4481.958,
"AUS","EMP","WOMEN","THND_PER","M","2005-12",4485.137,
"AUS","EMP","WOMEN","THND_PER","M","2006-01",4487.586,
"AUS","EMP","WOMEN","THND_PER","M","2006-02",4494.804,
"AUS","EMP","WOMEN","THND_PER","M","2006-03",4511.125,
"AUS","EMP","WOMEN","THND_PER","M","2006-04",4518.16,
"AUS","EMP","WOMEN","THND_PER","M","2006-05",4548.01,
"AUS","EMP","WOMEN","THND_PER","M","2006-06",4560.814,
"AUS","EMP","WOMEN","THND_PER","M","2006-07",4586.232,
"AUS","EMP","WOMEN","THND_PER","M","2006-08",4594.312,
"AUS","EMP","WOMEN","THND_PER","M","2006-09",4618.544,
"AUS","EMP","WOMEN","THND_PER","M","2006-10",4596.39,
"AUS","EMP","WOMEN","THND_PER","M","2006-11",4613.524,
"AUS","EMP","WOMEN","THND_PER","M","2006-12",4634.031,
"AUS","EMP","WOMEN","THND_PER","M","2007-01",4632.256,
"AUS","EMP","WOMEN","THND_PER","M","2007-02",4646.261,
"AUS","EMP","WOMEN","THND_PER","M","2007-03",4648.912,
"AUS","EMP","WOMEN","THND_PER","M","2007-04",4661.826,
"AUS","EMP","WOMEN","THND_PER","M","2007-05",4681.449,
"AUS","EMP","WOMEN","THND_PER","M","2007-06",4679.914,
