"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","GRADRATE","UPPSRY","PC","A","2014",89.6,
"ISR","GRADRATE","UPPSRY","PC","A","2015",91.6,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2005",86.3,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2010",86.5,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2011",79,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2012",83.1,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2013",86.4,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2014",86.7,
"ISR","GRADRATE","UPPSRY_MEN","PC","A","2015",87.9,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2005",91.6,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2010",95.7,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2011",89.7,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2012",91.1,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2013",95.7,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2014",92.8,
"ISR","GRADRATE","UPPSRY_WOMEN","PC","A","2015",95.5,
"LVA","GRADRATE","UPPSRY","PC","A","2005",,"M"
"LVA","GRADRATE","UPPSRY","PC","A","2010",88.9,
"LVA","GRADRATE","UPPSRY","PC","A","2011",90.8,
"LVA","GRADRATE","UPPSRY","PC","A","2012",90.6,
"LVA","GRADRATE","UPPSRY","PC","A","2013",84.9,
"LVA","GRADRATE","UPPSRY","PC","A","2014",87.8,
"LVA","GRADRATE","UPPSRY","PC","A","2015",86.2,
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2005",,"M"
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2010",83.2,
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2011",87.3,
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2012",87.9,
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2013",80.8,
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2014",84,
"LVA","GRADRATE","UPPSRY_MEN","PC","A","2015",81.3,
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2005",,"M"
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2010",94.9,
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2011",94.5,
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2012",93.5,
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2013",89.2,
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2014",91.9,
"LVA","GRADRATE","UPPSRY_WOMEN","PC","A","2015",91.4,
"RUS","GRADRATE","UPPSRY","PC","A","2005",89.4,
"RUS","GRADRATE","UPPSRY","PC","A","2010",96.6,
"RUS","GRADRATE","UPPSRY","PC","A","2011",71.8,
"RUS","GRADRATE","UPPSRY","PC","A","2012",42.8,
"RUS","GRADRATE","UPPSRY","PC","A","2013",77.4,
"RUS","GRADRATE","UPPSRY","PC","A","2014",104.6,
"RUS","GRADRATE","UPPSRY","PC","A","2015",98.3,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2005",92.3,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2010",111.5,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2011",83.2,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2012",49.9,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2013",82.8,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2014",116.3,
"RUS","GRADRATE","UPPSRY_MEN","PC","A","2015",102,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2005",86.5,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2010",81.1,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2011",59.9,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2012",35.6,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2013",71.9,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2014",92.3,
"RUS","GRADRATE","UPPSRY_WOMEN","PC","A","2015",94.4,
"SAU","GRADRATE","UPPSRY","PC","A","2005",,"M"
"SAU","GRADRATE","UPPSRY","PC","A","2010",,"M"
"SAU","GRADRATE","UPPSRY","PC","A","2011",,"M"
"SAU","GRADRATE","UPPSRY","PC","A","2012",,"M"
"SAU","GRADRATE","UPPSRY","PC","A","2013",72.5,
"SAU","GRADRATE","UPPSRY","PC","A","2014",,"M"
"SAU","GRADRATE","UPPSRY_MEN","PC","A","2005",,"M"
"SAU","GRADRATE","UPPSRY_MEN","PC","A","2010",,"M"
"SAU","GRADRATE","UPPSRY_MEN","PC","A","2011",,"M"
"SAU","GRADRATE","UPPSRY_MEN","PC","A","2012",,"M"
"SAU","GRADRATE","UPPSRY_MEN","PC","A","2013",79.4,
"SAU","GRADRATE","UPPSRY_MEN","PC","A","2014",,"M"
"SAU","GRADRATE","UPPSRY_WOMEN","PC","A","2005",,"M"
"SAU","GRADRATE","UPPSRY_WOMEN","PC","A","2010",,"M"
"SAU","GRADRATE","UPPSRY_WOMEN","PC","A","2011",,"M"
"SAU","GRADRATE","UPPSRY_WOMEN","PC","A","2012",,"M"
"SAU","GRADRATE","UPPSRY_WOMEN","PC","A","2013",65.7,
"SAU","GRADRATE","UPPSRY_WOMEN","PC","A","2014",,"M"
"SVN","GRADRATE","UPPSRY","PC","A","2005",84.8,
"SVN","GRADRATE","UPPSRY","PC","A","2010",94.3,
"SVN","GRADRATE","UPPSRY","PC","A","2011",97.4,
"SVN","GRADRATE","UPPSRY","PC","A","2012",96,
"SVN","GRADRATE","UPPSRY","PC","A","2013",95.8,
"SVN","GRADRATE","UPPSRY","PC","A","2014",90,
"SVN","GRADRATE","UPPSRY","PC","A","2015",91.6,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2005",85.3,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2010",91.1,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2011",92.9,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2012",91.5,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2013",89.4,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2014",88.7,
"SVN","GRADRATE","UPPSRY_MEN","PC","A","2015",88.7,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2005",84.4,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2010",97.7,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2011",102.2,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2012",100.7,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2013",102.4,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2014",91.4,
"SVN","GRADRATE","UPPSRY_WOMEN","PC","A","2015",94.7,
"ZAF","GRADRATE","UPPSRY","PC","A","2005",,"M"
"ZAF","GRADRATE","UPPSRY","PC","A","2010",,"M"
"ZAF","GRADRATE","UPPSRY","PC","A","2011",,"M"
"ZAF","GRADRATE","UPPSRY","PC","A","2012",,"M"
"ZAF","GRADRATE","UPPSRY","PC","A","2013",41.9,
"ZAF","GRADRATE","UPPSRY","PC","A","2014",,"M"
"ZAF","GRADRATE","UPPSRY_MEN","PC","A","2005",,"M"
"ZAF","GRADRATE","UPPSRY_MEN","PC","A","2010",,"M"
"ZAF","GRADRATE","UPPSRY_MEN","PC","A","2011",,"M"
"ZAF","GRADRATE","UPPSRY_MEN","PC","A","2012",,"M"
"ZAF","GRADRATE","UPPSRY_MEN","PC","A","2013",36.6,
"ZAF","GRADRATE","UPPSRY_MEN","PC","A","2014",,"M"
"ZAF","GRADRATE","UPPSRY_WOMEN","PC","A","2005",,"M"
"ZAF","GRADRATE","UPPSRY_WOMEN","PC","A","2010",,"M"
"ZAF","GRADRATE","UPPSRY_WOMEN","PC","A","2011",,"M"
"ZAF","GRADRATE","UPPSRY_WOMEN","PC","A","2012",,"M"
"ZAF","GRADRATE","UPPSRY_WOMEN","PC","A","2013",47.8,
"ZAF","GRADRATE","UPPSRY_WOMEN","PC","A","2014",,"M"
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2010",16.2,
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2011",19.9,
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2012",37.3,
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2013",36.8,
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2014",20.3,
"AUS","GRADRATE","P_SRY_NTRY","PC","A","2015",14.4,
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",14.5,
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",18.3,
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",32.6,
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",32.1,
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",18.5,
"AUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",14.2,
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",17.9,
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",21.5,
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",42.1,
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",41.6,
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",22.2,
"AUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",14.7,
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2010",7.2,
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2011",7.3,
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2012",7.6,
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2013",9.1,
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2014",9.3,
"AUT","GRADRATE","P_SRY_NTRY","PC","A","2015",9.3,
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",3.7,
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",3.8,
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",4.1,
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",4.9,
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",4.8,
"AUT","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",4.7,
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",10.7,
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",10.8,
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",11.2,
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",13.4,
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",13.9,
"AUT","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",14.2,
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2013",4.8,
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"BEL","GRADRATE","P_SRY_NTRY","PC","A","2015",5.1,
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",4.1,
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"BEL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",4.3,
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",5.6,
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"BEL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",5.8,
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"CAN","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"CAN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"CAN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"CZE","GRADRATE","P_SRY_NTRY","PC","A","2013",25.2,
"CZE","GRADRATE","P_SRY_NTRY","PC","A","2014",29.5,
"CZE","GRADRATE","P_SRY_NTRY","PC","A","2015",34.6,
"CZE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",18.7,
"CZE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",21,
"CZE","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",26.4,
"CZE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",32,
"CZE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",38.5,
"CZE","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",43.2,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2005",1.2,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2010",0.9,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2011",1.2,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2012",1.3,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2013",0.9,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2014",0.9,
"DNK","GRADRATE","P_SRY_NTRY","PC","A","2015",0.6,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",1,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",0.8,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",1.1,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",1.2,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",0.7,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",0.5,
"DNK","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",0.3,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",1.4,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",0.9,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",1.3,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",1.4,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",1.1,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",1.3,
"DNK","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",1,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2005",6.1,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2010",7.1,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2011",6.5,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2012",7.2,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2013",7.3,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2014",7.2,
"FIN","GRADRATE","P_SRY_NTRY","PC","A","2015",7.3,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",5.7,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",6.9,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",6.1,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",6.6,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",6.1,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",6.4,
"FIN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",6.4,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",6.5,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",7.2,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",6.9,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",7.7,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",8.5,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",8.1,
"FIN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",8.2,
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"FRA","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"FRA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"FRA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2005",23.4,
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2010",24.6,
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2013",24,
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2014",25.5,
"DEU","GRADRATE","P_SRY_NTRY","PC","A","2015",24.6,
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",21.8,
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",22.8,
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",19.3,
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",20.7,
"DEU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",19.7,
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",25,
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",26.6,
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",28.8,
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",30.6,
"DEU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",29.8,
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2005",9.3,
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2010",6.3,
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"GRC","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",8.8,
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",5.6,
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"GRC","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",10,
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",6.9,
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"GRC","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2005",20.1,
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2010",17.7,
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2011",18.6,
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2012",20,
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2013",17.8,
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2014",16.3,
"HUN","GRADRATE","P_SRY_NTRY","PC","A","2015",18.7,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",19.1,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",17.6,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",18.7,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",20,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",18.1,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",17,
"HUN","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",18,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",21.1,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",17.7,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",18.5,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",20,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",17.4,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",15.6,
"HUN","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",19.5,
"ISL","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"ISL","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"ISL","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"ISL","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"ISL","GRADRATE","P_SRY_NTRY","PC","A","2013",11.7,
"ISL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"ISL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"ISL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"ISL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"ISL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",14.3,
"ISL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"ISL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"ISL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"ISL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"ISL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",9,
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2005",13.5,
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2010",10,
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2011",13.7,
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2012",18.4,
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"IRL","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",22.1,
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",14.3,
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",17.8,
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",18.5,
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"IRL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",4.8,
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",5.9,
"IRL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",9.9,
